monotonic_ns,controller_ts,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5
24248878494061,176992.202000,1.644304,-3.540288,0.330411,-3.639488,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248880466696,176992.204000,1.644340,-3.540264,0.330399,-3.639524,-1.593699,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248882486258,176992.206000,1.644340,-3.540288,0.330386,-3.639476,-1.593723,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248884481028,176992.208000,1.644328,-3.540300,0.330399,-3.639548,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248886474171,176992.210000,1.644340,-3.540276,0.330435,-3.639512,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248888457082,176992.212000,1.644316,-3.540288,0.330423,-3.639512,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248890435295,176992.214000,1.644328,-3.540252,0.330411,-3.639512,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248892454925,176992.216000,1.644328,-3.540312,0.330411,-3.639536,-1.593746,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248894440386,176992.218000,1.644316,-3.540288,0.330423,-3.639512,-1.593687,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248896454798,176992.220000,1.644304,-3.540324,0.330411,-3.639500,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248898447775,176992.222000,1.644304,-3.540300,0.330423,-3.639488,-1.593711,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248900454489,176992.224000,1.644340,-3.540276,0.330435,-3.639500,-1.593687,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248902437348,176992.226000,1.644340,-3.540312,0.330411,-3.639524,-1.593723,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248904609962,176992.228000,1.644340,-3.540288,0.330423,-3.639500,-1.593699,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248906445190,176992.230000,1.644316,-3.540288,0.330399,-3.639512,-1.593735,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248908435597,176992.232000,1.644328,-3.540288,0.330411,-3.639524,-1.593759,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248910410216,176992.234000,1.644340,-3.540324,0.330386,-3.639512,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248912432053,176992.236000,1.644328,-3.540324,0.330411,-3.639524,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248914492595,176992.238000,1.644292,-3.540300,0.330423,-3.639500,-1.593699,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248916469763,176992.240000,1.644304,-3.540288,0.330447,-3.639488,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248918439884,176992.242000,1.644328,-3.540276,0.330386,-3.639512,-1.593746,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248920464066,176992.244000,1.644328,-3.540276,0.330423,-3.639476,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248922623951,176992.246000,1.644328,-3.540300,0.330386,-3.639512,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248924455469,176992.248000,1.644304,-3.540300,0.330435,-3.639476,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248926441088,176992.250000,1.644340,-3.540312,0.330423,-3.639548,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248928446475,176992.252000,1.644316,-3.540300,0.330411,-3.639512,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248930462855,176992.254000,1.644340,-3.540264,0.330399,-3.639500,-1.593746,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248932504997,176992.256000,1.644304,-3.540276,0.330411,-3.639500,-1.593723,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248934459841,176992.258000,1.644316,-3.540300,0.330423,-3.639500,-1.593711,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248936453187,176992.260000,1.644328,-3.540288,0.330423,-3.639536,-1.593759,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248938443967,176992.262000,1.644340,-3.540300,0.330411,-3.639500,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248940462374,176992.264000,1.644328,-3.540336,0.330435,-3.639512,-1.593723,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248942460347,176992.266000,1.644328,-3.540264,0.330423,-3.639524,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248944446939,176992.268000,1.644304,-3.540300,0.330399,-3.639512,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248946438053,176992.270000,1.644316,-3.540264,0.330386,-3.639536,-1.593699,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248948484573,176992.272000,1.644316,-3.540312,0.330411,-3.639524,-1.593746,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248950487541,176992.274000,1.644328,-3.540276,0.330411,-3.639500,-1.593711,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248952502087,176992.276000,1.644316,-3.540288,0.330399,-3.639512,-1.593699,3.309979,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248954476713,176992.278000,1.644340,-3.540312,0.330399,-3.639512,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248956458350,176992.280000,1.644304,-3.540288,0.330411,-3.639536,-1.593723,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248958447753,176992.282000,1.644328,-3.540288,0.330435,-3.639512,-1.593746,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248960450778,176992.284000,1.644328,-3.540288,0.330399,-3.639548,-1.593699,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248962448622,176992.286000,1.644316,-3.540300,0.330375,-3.639524,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248964460882,176992.288000,1.644316,-3.540312,0.330411,-3.639512,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248966452773,176992.290000,1.644328,-3.540288,0.330411,-3.639524,-1.593759,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248968470494,176992.292000,1.644352,-3.540300,0.330411,-3.639500,-1.593711,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248970480342,176992.294000,1.644316,-3.540300,0.330399,-3.639512,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248972447274,176992.296000,1.644328,-3.540264,0.330411,-3.639524,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248974430899,176992.298000,1.644316,-3.540312,0.330411,-3.639524,-1.593687,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248976459980,176992.300000,1.644352,-3.540276,0.330411,-3.639524,-1.593735,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248978492601,176992.302000,1.644316,-3.540312,0.330399,-3.639524,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248980466014,176992.304000,1.644316,-3.540264,0.330423,-3.639488,-1.593759,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248982501057,176992.306000,1.644304,-3.540300,0.330411,-3.639500,-1.593735,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248984477810,176992.308000,1.644340,-3.540300,0.330435,-3.639512,-1.593711,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248986477078,176992.310000,1.644328,-3.540276,0.330399,-3.639500,-1.593735,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248988467075,176992.312000,1.644340,-3.540300,0.330423,-3.639512,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248990482623,176992.314000,1.644316,-3.540288,0.330399,-3.639524,-1.593723,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248992456268,176992.316000,1.644316,-3.540288,0.330435,-3.639488,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248994437885,176992.318000,1.644340,-3.540288,0.330411,-3.639524,-1.593711,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248996446511,176992.320000,1.644304,-3.540276,0.330435,-3.639524,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24248998464052,176992.322000,1.644340,-3.540252,0.330411,-3.639524,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249000497201,176992.324000,1.644328,-3.540288,0.330386,-3.639488,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249002448548,176992.326000,1.644328,-3.540300,0.330411,-3.639512,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249004493156,176992.328000,1.644316,-3.540252,0.330411,-3.639512,-1.593723,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249006489482,176992.330000,1.644328,-3.540300,0.330411,-3.639500,-1.593723,3.310063,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249008457040,176992.332000,1.644316,-3.540312,0.330435,-3.639524,-1.593735,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249010436007,176992.334000,1.644328,-3.540300,0.330411,-3.639512,-1.593723,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249012457081,176992.336000,1.644340,-3.540264,0.330423,-3.639500,-1.593735,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249014438952,176992.338000,1.644304,-3.540312,0.330411,-3.639536,-1.593711,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249016456473,176992.340000,1.644328,-3.540288,0.330435,-3.639512,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249018453473,176992.342000,1.644340,-3.540288,0.330411,-3.639476,-1.593735,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249020475534,176992.344000,1.644292,-3.540288,0.330411,-3.639524,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249022443199,176992.346000,1.644340,-3.540300,0.330435,-3.639488,-1.593675,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249024467307,176992.348000,1.644328,-3.540288,0.330386,-3.639536,-1.593746,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249026454529,176992.350000,1.644292,-3.540312,0.330435,-3.639524,-1.593699,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249028468406,176992.352000,1.644304,-3.540300,0.330411,-3.639500,-1.593723,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249030442801,176992.354000,1.644340,-3.540276,0.330411,-3.639500,-1.593735,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249032451358,176992.356000,1.644292,-3.540288,0.330386,-3.639500,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249034518707,176992.358000,1.644328,-3.540288,0.330423,-3.639512,-1.593735,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249036569634,176992.360000,1.644328,-3.540264,0.330411,-3.639524,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249038541573,176992.362000,1.644328,-3.540276,0.330411,-3.639512,-1.593711,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249040472174,176992.364000,1.644328,-3.540288,0.330386,-3.639524,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249042454215,176992.366000,1.644316,-3.540288,0.330399,-3.639500,-1.593735,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249044452061,176992.368000,1.644340,-3.540288,0.330411,-3.639500,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249046458773,176992.370000,1.644328,-3.540252,0.330411,-3.639524,-1.593675,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249048460846,176992.372000,1.644340,-3.540264,0.330411,-3.639488,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249050465491,176992.374000,1.644292,-3.540288,0.330423,-3.639512,-1.593687,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249052483773,176992.376000,1.644316,-3.540288,0.330411,-3.639500,-1.593723,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249054453225,176992.378000,1.644316,-3.540264,0.330411,-3.639512,-1.593687,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249056454626,176992.380000,1.644328,-3.540300,0.330423,-3.639488,-1.593687,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249058443382,176992.382000,1.644292,-3.540300,0.330423,-3.639512,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249060456876,176992.384000,1.644340,-3.540312,0.330386,-3.639500,-1.593759,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249062446464,176992.386000,1.644304,-3.540252,0.330423,-3.639512,-1.593746,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249064469615,176992.388000,1.644316,-3.540252,0.330399,-3.639512,-1.593723,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249066441126,176992.390000,1.644328,-3.540300,0.330411,-3.639524,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249068687558,176992.392000,1.644352,-3.540300,0.330435,-3.639488,-1.593711,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249070545428,176992.394000,1.644328,-3.540288,0.330411,-3.639512,-1.593746,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249072460264,176992.396000,1.644316,-3.540324,0.330386,-3.639488,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249074479042,176992.398000,1.644304,-3.540276,0.330411,-3.639536,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249076580605,176992.400000,1.644340,-3.540276,0.330399,-3.639536,-1.593759,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249078564283,176992.402000,1.644316,-3.540312,0.330411,-3.639512,-1.593735,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249080475746,176992.404000,1.644328,-3.540288,0.330399,-3.639524,-1.593735,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249082452069,176992.406000,1.644304,-3.540288,0.330411,-3.639524,-1.593746,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249084460432,176992.408000,1.644316,-3.540300,0.330411,-3.639548,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249086470367,176992.410000,1.644304,-3.540276,0.330411,-3.639512,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249088456940,176992.412000,1.644340,-3.540288,0.330386,-3.639524,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249090485752,176992.414000,1.644304,-3.540288,0.330411,-3.639512,-1.593746,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249092482034,176992.416000,1.644328,-3.540264,0.330423,-3.639512,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249094445726,176992.418000,1.644304,-3.540300,0.330435,-3.639500,-1.593699,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249096458145,176992.420000,1.644328,-3.540300,0.330399,-3.639500,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249098479048,176992.422000,1.644340,-3.540276,0.330411,-3.639512,-1.593687,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249100488292,176992.424000,1.644340,-3.540312,0.330411,-3.639536,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249102469621,176992.426000,1.644304,-3.540288,0.330375,-3.639524,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249104558145,176992.428000,1.644340,-3.540312,0.330399,-3.639512,-1.593711,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249106579241,176992.430000,1.644340,-3.540300,0.330423,-3.639512,-1.593723,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249108517543,176992.432000,1.644304,-3.540276,0.330375,-3.639488,-1.593711,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249110472342,176992.434000,1.644304,-3.540300,0.330411,-3.639500,-1.593687,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249112473101,176992.436000,1.644328,-3.540276,0.330411,-3.639512,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249114445642,176992.438000,1.644328,-3.540288,0.330435,-3.639524,-1.593746,3.309979,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249116452567,176992.440000,1.644304,-3.540300,0.330411,-3.639500,-1.593735,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249118439173,176992.442000,1.644328,-3.540240,0.330399,-3.639524,-1.593759,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249120468362,176992.444000,1.644316,-3.540324,0.330375,-3.639512,-1.593759,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249122490251,176992.446000,1.644304,-3.540276,0.330423,-3.639512,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249124450128,176992.448000,1.644328,-3.540276,0.330423,-3.639512,-1.593770,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249126438013,176992.450000,1.644304,-3.540276,0.330459,-3.639488,-1.593735,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249128456143,176992.452000,1.644340,-3.540312,0.330399,-3.639524,-1.593746,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249130470389,176992.454000,1.644352,-3.540288,0.330423,-3.639500,-1.593687,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249132470383,176992.456000,1.644328,-3.540240,0.330399,-3.639500,-1.593746,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249134516743,176992.458000,1.644340,-3.540312,0.330375,-3.639536,-1.593711,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249136514442,176992.460000,1.644328,-3.540276,0.330423,-3.639476,-1.593735,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249138501391,176992.462000,1.644304,-3.540300,0.330399,-3.639500,-1.593735,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249140457694,176992.464000,1.644340,-3.540312,0.330411,-3.639524,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249142439416,176992.466000,1.644340,-3.540276,0.330411,-3.639524,-1.593711,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249144454983,176992.468000,1.644316,-3.540264,0.330423,-3.639500,-1.593735,3.310063,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249146433447,176992.470000,1.644304,-3.540300,0.330386,-3.639512,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249148507049,176992.472000,1.644328,-3.540264,0.330399,-3.639524,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249150597487,176992.474000,1.644328,-3.540300,0.330411,-3.639500,-1.593711,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249152504737,176992.476000,1.644328,-3.540312,0.330386,-3.639536,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249154492579,176992.478000,1.644316,-3.540276,0.330411,-3.639512,-1.593711,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249156520866,176992.480000,1.644328,-3.540276,0.330399,-3.639500,-1.593746,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249158465215,176992.482000,1.644316,-3.540264,0.330423,-3.639512,-1.593735,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249160450440,176992.484000,1.644304,-3.540300,0.330435,-3.639512,-1.593699,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249162443486,176992.486000,1.644340,-3.540312,0.330411,-3.639512,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249164480235,176992.488000,1.644340,-3.540288,0.330459,-3.639512,-1.593699,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249166494491,176992.490000,1.644316,-3.540300,0.330435,-3.639512,-1.593699,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249168466943,176992.492000,1.644352,-3.540288,0.330399,-3.639560,-1.593746,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249170467154,176992.494000,1.644304,-3.540276,0.330411,-3.639536,-1.593735,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249172488051,176992.496000,1.644292,-3.540312,0.330386,-3.639500,-1.593711,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249174455133,176992.498000,1.644304,-3.540252,0.330411,-3.639500,-1.593723,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249176467160,176992.500000,1.644340,-3.540276,0.330423,-3.639488,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249178512706,176992.502000,1.644304,-3.540288,0.330386,-3.639524,-1.593735,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249180534839,176992.504000,1.644340,-3.540312,0.330411,-3.639512,-1.593699,3.309979,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249182474936,176992.506000,1.644328,-3.540288,0.330411,-3.639512,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249184462659,176992.508000,1.644304,-3.540288,0.330411,-3.639548,-1.593699,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249186503554,176992.510000,1.644340,-3.540276,0.330386,-3.639536,-1.593746,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249188477853,176992.512000,1.644340,-3.540288,0.330411,-3.639500,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249190494326,176992.514000,1.644352,-3.540276,0.330386,-3.639500,-1.593746,3.309991,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249192477662,176992.516000,1.644316,-3.540288,0.330399,-3.639500,-1.593711,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249194445490,176992.518000,1.644304,-3.540264,0.330386,-3.639536,-1.593746,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249196510471,176992.520000,1.644328,-3.540300,0.330363,-3.639536,-1.593699,3.309979,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249198456117,176992.522000,1.644328,-3.540288,0.330399,-3.639524,-1.593687,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249200457655,176992.524000,1.644328,-3.540288,0.330375,-3.639548,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249202422434,176992.526000,1.644340,-3.540240,0.330411,-3.639524,-1.593711,3.309979,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249204430596,176992.528000,1.644328,-3.540300,0.330399,-3.639512,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249206414694,176992.530000,1.644340,-3.540264,0.330411,-3.639524,-1.593699,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249208422275,176992.532000,1.644316,-3.540276,0.330411,-3.639488,-1.593699,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249210419305,176992.534000,1.644316,-3.540300,0.330399,-3.639476,-1.593723,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249212427387,176992.536000,1.644340,-3.540276,0.330447,-3.639512,-1.593711,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249214411412,176992.538000,1.644292,-3.540288,0.330411,-3.639536,-1.593746,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249216423072,176992.540000,1.644340,-3.540264,0.330423,-3.639488,-1.593759,3.310051,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249218400869,176992.542000,1.644328,-3.540288,0.330411,-3.639524,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249220441171,176992.544000,1.644328,-3.540276,0.330375,-3.639512,-1.593723,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249222412769,176992.546000,1.644328,-3.540312,0.330423,-3.639524,-1.593723,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249224423118,176992.548000,1.644316,-3.540264,0.330411,-3.639500,-1.593699,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249226423188,176992.550000,1.644304,-3.540288,0.330399,-3.639488,-1.593687,3.310027,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249228426460,176992.552000,1.644340,-3.540300,0.330435,-3.639524,-1.593759,3.310015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249230474088,176992.554000,1.644340,-3.540300,0.330423,-3.639524,-1.593687,3.310003,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
24249232445393,176992.556000,1.644340,-3.540288,0.330435,-3.639524,-1.593735,3.310039,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000
