camera_id,filename,monotonic_ns,captured_time_ns,queue_size
4,cam4_24253101768081.jpg,24253101768081,24253242291309,0
2,cam2_24253116438472.jpg,24253116438472,24253255933456,0
0,cam0_24253117560421.jpg,24253117560421,24253257047893,0
4,cam4_24253118434747.jpg,24253118434747,24253258109624,0
2,cam2_24253133105138.jpg,24253133105138,24253271812123,0
0,cam0_24253134227087.jpg,24253134227087,24253272823169,0
4,cam4_24253135101413.jpg,24253135101413,24253273741490,0
2,cam2_24253149771804.jpg,24253149771804,24253287729195,0
0,cam0_24253150893753.jpg,24253150893753,24253288788523,0
4,cam4_24253151768079.jpg,24253151768079,24253289696088,0
2,cam2_24253166438470.jpg,24253166438470,24253303767021,0
0,cam0_24253167560419.jpg,24253167560419,24253304836552,0
4,cam4_24253168434745.jpg,24253168434745,24253305778992,0
2,cam2_24253183105136.jpg,24253183105136,24253319883431,0
0,cam0_24253184227085.jpg,24253184227085,24253320908112,0
4,cam4_24253185101411.jpg,24253185101411,24253321739233,0
2,cam2_24253199771802.jpg,24253199771802,24253339783068,0
0,cam0_24253200893751.jpg,24253200893751,24253340818358,0
4,cam4_24253201768077.jpg,24253201768077,24253341694705,0
2,cam2_24253216438468.jpg,24253216438468,24253356152894,0
0,cam0_24253217560417.jpg,24253217560417,24253357169832,0
4,cam4_24253218434743.jpg,24253218434743,24253357933480,0
2,cam2_24253233105134.jpg,24253233105134,24253372128081,0
0,cam0_24253234227083.jpg,24253234227083,24253373238633,0
4,cam4_24253235101409.jpg,24253235101409,24253374064152,0
2,cam2_24253249771800.jpg,24253249771800,24253388181060,0
0,cam0_24253250893749.jpg,24253250893749,24253389375264,0
4,cam4_24253251768075.jpg,24253251768075,24253390172596,0
2,cam2_24253266438466.jpg,24253266438466,24253404039775,0
0,cam0_24253267560415.jpg,24253267560415,24253405364391,0
4,cam4_24253268434741.jpg,24253268434741,24253406062796,0
2,cam2_24253283105132.jpg,24253283105132,24253420086885,0
0,cam0_24253284227081.jpg,24253284227081,24253421270485,0
4,cam4_24253285101407.jpg,24253285101407,24253422112004,0
2,cam2_24253299771798.jpg,24253299771798,24253440112988,0
0,cam0_24253300893747.jpg,24253300893747,24253441160226,0
4,cam4_24253301768073.jpg,24253301768073,24253441993980,0
2,cam2_24253316438464.jpg,24253316438464,24253456276960,0
0,cam0_24253317560413.jpg,24253317560413,24253457491128,0
4,cam4_24253318434739.jpg,24253318434739,24253458294044,0
2,cam2_24253333105130.jpg,24253333105130,24253471939521,0
0,cam0_24253334227079.jpg,24253334227079,24253473142874,0
4,cam4_24253335101405.jpg,24253335101405,24253473869121,0
2,cam2_24253349771796.jpg,24253349771796,24253487830963,0
0,cam0_24253350893745.jpg,24253350893745,24253489038435,0
4,cam4_24253351768071.jpg,24253351768071,24253489898694,0
2,cam2_24253366438462.jpg,24253366438462,24253503994771,0
0,cam0_24253367560411.jpg,24253367560411,24253505123327,0
4,cam4_24253368434737.jpg,24253368434737,24253505937590,0
2,cam2_24253383105128.jpg,24253383105128,24253520044753,0
0,cam0_24253384227077.jpg,24253384227077,24253521188055,0
4,cam4_24253385101403.jpg,24253385101403,24253521989256,0
2,cam2_24253399771794.jpg,24253399771794,24253539948384,0
0,cam0_24253400893743.jpg,24253400893743,24253541072764,0
4,cam4_24253401768069.jpg,24253401768069,24253541833552,0
2,cam2_24253416438460.jpg,24253416438460,24253556023364,0
0,cam0_24253417560409.jpg,24253417560409,24253557208223,0
4,cam4_24253418434735.jpg,24253418434735,24253557974482,0
2,cam2_24253433105126.jpg,24253433105126,24253571963349,0
0,cam0_24253434227075.jpg,24253434227075,24253573187283,0
4,cam4_24253435101401.jpg,24253435101401,24253573965531,0
2,cam2_24253449771792.jpg,24253449771792,24253588069924,0
0,cam0_24253450893741.jpg,24253450893741,24253589348956,0
4,cam4_24253451768067.jpg,24253451768067,24253590106938,0
2,cam2_24253466438458.jpg,24253466438458,24253604036588,0
0,cam0_24253467560407.jpg,24253467560407,24253605138015,0
4,cam4_24253468434733.jpg,24253468434733,24253605855051,0
2,cam2_24253483105124.jpg,24253483105124,24253620042222,0
0,cam0_24253484227073.jpg,24253484227073,24253621259852,0
4,cam4_24253485101399.jpg,24253485101399,24253622040112,0
2,cam2_24253499771790.jpg,24253499771790,24253640010894,0
0,cam0_24253500893739.jpg,24253500893739,24253641463654,0
4,cam4_24253501768065.jpg,24253501768065,24253642138920,0
2,cam2_24253516438456.jpg,24253516438456,24253655766031,0
0,cam0_24253517560405.jpg,24253517560405,24253657018656,0
4,cam4_24253518434731.jpg,24253518434731,24253657934091,0
2,cam2_24253533105122.jpg,24253533105122,24253672012174,0
0,cam0_24253534227071.jpg,24253534227071,24253673306071,0
4,cam4_24253535101397.jpg,24253535101397,24253674128553,0
2,cam2_24253549771788.jpg,24253549771788,24253687983100,0
0,cam0_24253550893737.jpg,24253550893737,24253689271868,0
4,cam4_24253551768063.jpg,24253551768063,24253690100913,0
2,cam2_24253566438454.jpg,24253566438454,24253704025066,0
0,cam0_24253567560403.jpg,24253567560403,24253705189789,0
4,cam4_24253568434729.jpg,24253568434729,24253705980523,0
2,cam2_24253583105120.jpg,24253583105120,24253720088936,0
0,cam0_24253584227069.jpg,24253584227069,24253721335630,0
4,cam4_24253585101395.jpg,24253585101395,24253722148065,0
2,cam2_24253599771786.jpg,24253599771786,24253740038806,0
0,cam0_24253600893735.jpg,24253600893735,24253741338232,0
4,cam4_24253601768061.jpg,24253601768061,24253742157697,0
2,cam2_24253616438452.jpg,24253616438452,24253755966330,0
0,cam0_24253617560401.jpg,24253617560401,24253757319706,0
4,cam4_24253618434727.jpg,24253618434727,24253758089194,0
2,cam2_24253633105118.jpg,24253633105118,24253771915564,0
0,cam0_24253634227067.jpg,24253634227067,24253773257932,0
4,cam4_24253635101393.jpg,24253635101393,24253773994279,0
2,cam2_24253649771784.jpg,24253649771784,24253787852224,0
0,cam0_24253650893733.jpg,24253650893733,24253789061348,0
4,cam4_24253651768059.jpg,24253651768059,24253789861594,0
2,cam2_24253666438450.jpg,24253666438450,24253804072058,0
0,cam0_24253667560399.jpg,24253667560399,24253805399182,0
4,cam4_24253668434725.jpg,24253668434725,24253806117149,0
2,cam2_24253683105116.jpg,24253683105116,24253820056200,0
0,cam0_24253684227065.jpg,24253684227065,24253821353378,0
4,cam4_24253685101391.jpg,24253685101391,24253822178712,0
2,cam2_24253699771782.jpg,24253699771782,24253840058736,0
0,cam0_24253700893731.jpg,24253700893731,24253841514087,0
4,cam4_24253701768057.jpg,24253701768057,24253842349496,0
2,cam2_24253716438448.jpg,24253716438448,24253856082554,0
0,cam0_24253717560397.jpg,24253717560397,24253857650245,0
4,cam4_24253718434723.jpg,24253718434723,24253858371903,0
2,cam2_24253733105114.jpg,24253733105114,24253872053579,0
0,cam0_24253734227063.jpg,24253734227063,24253873297498,0
4,cam4_24253735101389.jpg,24253735101389,24253874088087,0
2,cam2_24253749771780.jpg,24253749771780,24253887994112,0
0,cam0_24253750893729.jpg,24253750893729,24253889169719,0
4,cam4_24253751768055.jpg,24253751768055,24253889995614,0
2,cam2_24253766438446.jpg,24253766438446,24253903973065,0
0,cam0_24253767560395.jpg,24253767560395,24253905178782,0
4,cam4_24253768434721.jpg,24253768434721,24253905957196,0
2,cam2_24253783105112.jpg,24253783105112,24253920034342,0
0,cam0_24253784227061.jpg,24253784227061,24253921235622,0
4,cam4_24253785101387.jpg,24253785101387,24253922031737,0
2,cam2_24253799771778.jpg,24253799771778,24253940057826,0
0,cam0_24253800893727.jpg,24253800893727,24253941374359,0
4,cam4_24253801768053.jpg,24253801768053,24253942649379,0
2,cam2_24253816438444.jpg,24253816438444,24253956110613,0
0,cam0_24253817560393.jpg,24253817560393,24253957153532,0
4,cam4_24253818434719.jpg,24253818434719,24253958206588,0
2,cam2_24253833105110.jpg,24253833105110,24253971997159,0
0,cam0_24253834227059.jpg,24253834227059,24253973128365,0
4,cam4_24253835101385.jpg,24253835101385,24253974131076,0
2,cam2_24253849771776.jpg,24253849771776,24253987771706,0
0,cam0_24253850893725.jpg,24253850893725,24253988928553,0
4,cam4_24253851768051.jpg,24253851768051,24253989890841,0
2,cam2_24253866438442.jpg,24253866438442,24254004102240,0
0,cam0_24253867560391.jpg,24253867560391,24254005209037,0
4,cam4_24253868434717.jpg,24253868434717,24254006053578,0
2,cam2_24253883105108.jpg,24253883105108,24254020090220,0
0,cam0_24253884227057.jpg,24253884227057,24254021148652,0
4,cam4_24253885101383.jpg,24253885101383,24254022023677,0
2,cam2_24253899771774.jpg,24253899771774,24254039849769,0
0,cam0_24253900893723.jpg,24253900893723,24254040835826,0
4,cam4_24253901768049.jpg,24253901768049,24254041717778,0
2,cam2_24253916438440.jpg,24253916438440,24254055799735,0
0,cam0_24253917560389.jpg,24253917560389,24254056953972,0
4,cam4_24253918434715.jpg,24253918434715,24254057809758,0
2,cam2_24253933105106.jpg,24253933105106,24254071809791,0
0,cam0_24253934227055.jpg,24253934227055,24254072862032,0
4,cam4_24253935101381.jpg,24253935101381,24254073778466,0
2,cam2_24253949771772.jpg,24253949771772,24254087772142,0
0,cam0_24253950893721.jpg,24253950893721,24254088828794,0
4,cam4_24253951768047.jpg,24253951768047,24254089729542,0
2,cam2_24253966438438.jpg,24253966438438,24254103835533,0
0,cam0_24253967560387.jpg,24253967560387,24254104906742,0
4,cam4_24253968434713.jpg,24253968434713,24254105730890,0
2,cam2_24253983105104.jpg,24253983105104,24254119856496,0
4,cam4_24253985101379.jpg,24253985101379,24254121812350,0
0,cam0_24253984227053.jpg,24253984227053,24254124962855,0
2,cam2_24253999771770.jpg,24253999771770,24254139893624,0
0,cam0_24254000893719.jpg,24254000893719,24254140916255,0
4,cam4_24254001768045.jpg,24254001768045,24254141770823,0
2,cam2_24254016438436.jpg,24254016438436,24254155959067,0
0,cam0_24254017560385.jpg,24254017560385,24254157134299,0
4,cam4_24254018434711.jpg,24254018434711,24254158085051,0
2,cam2_24254033105102.jpg,24254033105102,24254172062679,0
0,cam0_24254034227051.jpg,24254034227051,24254173342849,0
4,cam4_24254035101377.jpg,24254035101377,24254174203401,0
2,cam2_24254049771768.jpg,24254049771768,24254188171393,0
0,cam0_24254050893717.jpg,24254050893717,24254189448637,0
4,cam4_24254051768043.jpg,24254051768043,24254190287706,0
2,cam2_24254066438434.jpg,24254066438434,24254204084007,0
0,cam0_24254067560383.jpg,24254067560383,24254205372774,0
4,cam4_24254068434709.jpg,24254068434709,24254206525508,0
2,cam2_24254083105100.jpg,24254083105100,24254219957571,0
0,cam0_24254084227049.jpg,24254084227049,24254225315427,0
4,cam4_24254085101375.jpg,24254085101375,24254226220576,0
2,cam2_24254099771766.jpg,24254099771766,24254239885738,0
0,cam0_24254100893715.jpg,24254100893715,24254241026580,0
4,cam4_24254101768041.jpg,24254101768041,24254241972933,0
2,cam2_24254116438432.jpg,24254116438432,24254256214193,0
0,cam0_24254117560381.jpg,24254117560381,24254257448248,0
4,cam4_24254118434707.jpg,24254118434707,24254258362280,0
2,cam2_24254133105098.jpg,24254133105098,24254272381922,0
0,cam0_24254134227047.jpg,24254134227047,24254273303532,0
4,cam4_24254135101373.jpg,24254135101373,24254273988262,0
2,cam2_24254149771764.jpg,24254149771764,24254287894604,0
0,cam0_24254150893713.jpg,24254150893713,24254288912549,0
4,cam4_24254151768039.jpg,24254151768039,24254289755900,0
2,cam2_24254166438430.jpg,24254166438430,24254303917393,0
0,cam0_24254167560379.jpg,24254167560379,24254305035893,0
4,cam4_24254168434705.jpg,24254168434705,24254305898954,0
2,cam2_24254183105096.jpg,24254183105096,24254324201575,0
0,cam0_24254184227045.jpg,24254184227045,24254325392001,0
4,cam4_24254185101371.jpg,24254185101371,24254326311935,0
2,cam2_24254199771762.jpg,24254199771762,24254340158030,0
0,cam0_24254200893711.jpg,24254200893711,24254341339078,0
4,cam4_24254201768037.jpg,24254201768037,24254342183996,0
2,cam2_24254216438428.jpg,24254216438428,24254356127068,0
0,cam0_24254217560377.jpg,24254217560377,24254357269814,0
4,cam4_24254218434703.jpg,24254218434703,24254358098421,0
2,cam2_24254233105094.jpg,24254233105094,24254372134576,0
0,cam0_24254234227043.jpg,24254234227043,24254373200490,0
4,cam4_24254235101369.jpg,24254235101369,24254374073985,0
2,cam2_24254249771760.jpg,24254249771760,24254388153357,0
0,cam0_24254250893709.jpg,24254250893709,24254389335775,0
4,cam4_24254251768035.jpg,24254251768035,24254390155137,0
2,cam2_24254266438426.jpg,24254266438426,24254404104531,0
0,cam0_24254267560375.jpg,24254267560375,24254405225542,0
4,cam4_24254268434701.jpg,24254268434701,24254406058364,0
2,cam2_24254283105092.jpg,24254283105092,24254424057449,0
0,cam0_24254284227041.jpg,24254284227041,24254425200118,0
4,cam4_24254285101367.jpg,24254285101367,24254426174377,0
2,cam2_24254299771758.jpg,24254299771758,24254440042405,0
0,cam0_24254300893707.jpg,24254300893707,24254441200857,0
4,cam4_24254301768033.jpg,24254301768033,24254442146631,0
2,cam2_24254316438424.jpg,24254316438424,24254456269124,0
0,cam0_24254317560373.jpg,24254317560373,24254457320664,0
4,cam4_24254318434699.jpg,24254318434699,24254458220646,0
2,cam2_24254333105090.jpg,24254333105090,24254472520782,0
0,cam0_24254334227039.jpg,24254334227039,24254473465980,0
4,cam4_24254335101365.jpg,24254335101365,24254474229913,0
2,cam2_24254349771756.jpg,24254349771756,24254487784541,0
0,cam0_24254350893705.jpg,24254350893705,24254488868869,0
4,cam4_24254351768031.jpg,24254351768031,24254489757036,0
2,cam2_24254366438422.jpg,24254366438422,24254504238665,0
0,cam0_24254367560371.jpg,24254367560371,24254505251740,0
4,cam4_24254368434697.jpg,24254368434697,24254506265937,0
2,cam2_24254383105088.jpg,24254383105088,24254524119916,0
0,cam0_24254384227037.jpg,24254384227037,24254525196189,0
4,cam4_24254385101363.jpg,24254385101363,24254526323346,0
2,cam2_24254399771754.jpg,24254399771754,24254540091640,0
0,cam0_24254400893703.jpg,24254400893703,24254541298535,0
4,cam4_24254401768029.jpg,24254401768029,24254542248898,0
2,cam2_24254416438420.jpg,24254416438420,24254556113966,0
0,cam0_24254417560369.jpg,24254417560369,24254557242705,0
4,cam4_24254418434695.jpg,24254418434695,24254558187755,0
2,cam2_24254433105086.jpg,24254433105086,24254572107994,0
0,cam0_24254434227035.jpg,24254434227035,24254573352629,0
4,cam4_24254435101361.jpg,24254435101361,24254574218144,0
2,cam2_24254449771752.jpg,24254449771752,24254588261226,0
0,cam0_24254450893701.jpg,24254450893701,24254589297669,0
4,cam4_24254451768027.jpg,24254451768027,24254590232402,0
2,cam2_24254466438418.jpg,24254466438418,24254604141493,0
0,cam0_24254467560367.jpg,24254467560367,24254605245667,0
4,cam4_24254468434693.jpg,24254468434693,24254606180884,0
2,cam2_24254483105084.jpg,24254483105084,24254624121897,0
0,cam0_24254484227033.jpg,24254484227033,24254625230735,0
4,cam4_24254485101359.jpg,24254485101359,24254626203553,0
2,cam2_24254499771750.jpg,24254499771750,24254640069951,0
0,cam0_24254500893699.jpg,24254500893699,24254641311573,0
4,cam4_24254501768025.jpg,24254501768025,24254642192138,0
2,cam2_24254516438416.jpg,24254516438416,24254656085221,0
0,cam0_24254517560365.jpg,24254517560365,24254657446602,0
4,cam4_24254518434691.jpg,24254518434691,24254658292635,0
2,cam2_24254533105082.jpg,24254533105082,24254671741027,0
0,cam0_24254534227031.jpg,24254534227031,24254672884206,0
4,cam4_24254535101357.jpg,24254535101357,24254673797278,0
2,cam2_24254549771748.jpg,24254549771748,24254687997013,0
0,cam0_24254550893697.jpg,24254550893697,24254689142527,0
4,cam4_24254551768023.jpg,24254551768023,24254690157356,0
2,cam2_24254566438414.jpg,24254566438414,24254704147754,0
0,cam0_24254567560363.jpg,24254567560363,24254705431269,0
4,cam4_24254568434689.jpg,24254568434689,24254706174656,0
2,cam2_24254583105080.jpg,24254583105080,24254723874345,0
0,cam0_24254584227029.jpg,24254584227029,24254725144149,0
4,cam4_24254585101355.jpg,24254585101355,24254726237925,0
2,cam2_24254599771746.jpg,24254599771746,24254740008387,0
0,cam0_24254600893695.jpg,24254600893695,24254741198070,0
4,cam4_24254601768021.jpg,24254601768021,24254742327204,0
2,cam2_24254616438412.jpg,24254616438412,24254756345284,0
0,cam0_24254617560361.jpg,24254617560361,24254757254675,0
4,cam4_24254618434687.jpg,24254618434687,24254758226801,0
2,cam2_24254633105078.jpg,24254633105078,24254771868710,0
0,cam0_24254634227027.jpg,24254634227027,24254772981925,0
4,cam4_24254635101353.jpg,24254635101353,24254773772669,0
2,cam2_24254649771744.jpg,24254649771744,24254787961317,0
0,cam0_24254650893693.jpg,24254650893693,24254788937952,0
4,cam4_24254651768019.jpg,24254651768019,24254789805993,0
2,cam2_24254666438410.jpg,24254666438410,24254803987575,0
0,cam0_24254667560359.jpg,24254667560359,24254804969410,0
4,cam4_24254668434685.jpg,24254668434685,24254805805240,0
2,cam2_24254683105076.jpg,24254683105076,24254823858804,0
0,cam0_24254684227025.jpg,24254684227025,24254824950108,0
4,cam4_24254685101351.jpg,24254685101351,24254825810413,0
2,cam2_24254699771742.jpg,24254699771742,24254839831157,0
0,cam0_24254700893691.jpg,24254700893691,24254840976398,0
4,cam4_24254701768017.jpg,24254701768017,24254841796382,0
2,cam2_24254716438408.jpg,24254716438408,24254856319660,0
0,cam0_24254717560357.jpg,24254717560357,24254857539466,0
4,cam4_24254718434683.jpg,24254718434683,24254858367033,0
2,cam2_24254733105074.jpg,24254733105074,24254872056907,0
0,cam0_24254734227023.jpg,24254734227023,24254873284449,0
4,cam4_24254735101349.jpg,24254735101349,24254874181047,0
2,cam2_24254749771740.jpg,24254749771740,24254888290684,0
0,cam0_24254750893689.jpg,24254750893689,24254889413092,0
4,cam4_24254751768015.jpg,24254751768015,24254890184458,0
2,cam2_24254766438406.jpg,24254766438406,24254904355618,0
0,cam0_24254767560355.jpg,24254767560355,24254905451738,0
4,cam4_24254768434681.jpg,24254768434681,24254906431513,0
2,cam2_24254783105072.jpg,24254783105072,24254924368924,0
0,cam0_24254784227021.jpg,24254784227021,24254925471219,0
4,cam4_24254785101347.jpg,24254785101347,24254926362137,0
2,cam2_24254799771738.jpg,24254799771738,24254940505794,0
0,cam0_24254800893687.jpg,24254800893687,24254941709114,0
4,cam4_24254801768013.jpg,24254801768013,24254942355426,0
2,cam2_24254816438404.jpg,24254816438404,24254956184442,0
0,cam0_24254817560353.jpg,24254817560353,24254957270716,0
4,cam4_24254818434679.jpg,24254818434679,24254958028594,0
2,cam2_24254833105070.jpg,24254833105070,24254972343468,0
0,cam0_24254834227019.jpg,24254834227019,24254973468075,0
4,cam4_24254835101345.jpg,24254835101345,24254974258609,0
2,cam2_24254849771736.jpg,24254849771736,24254988045463,0
0,cam0_24254850893685.jpg,24254850893685,24254989241552,0
4,cam4_24254851768011.jpg,24254851768011,24254990019468,0
2,cam2_24254866438402.jpg,24254866438402,24255004392820,0
0,cam0_24254867560351.jpg,24254867560351,24255005424926,0
4,cam4_24254868434677.jpg,24254868434677,24255006349200,0
2,cam2_24254883105068.jpg,24254883105068,24255024468167,0
0,cam0_24254884227017.jpg,24254884227017,24255025423908,0
4,cam4_24254885101343.jpg,24254885101343,24255026295699,0
2,cam2_24254899771734.jpg,24254899771734,24255040344219,0
0,cam0_24254900893683.jpg,24254900893683,24255041347530,0
4,cam4_24254901768009.jpg,24254901768009,24255042304747,0
2,cam2_24254916438400.jpg,24254916438400,24255056305486,0
0,cam0_24254917560349.jpg,24254917560349,24255057395314,0
4,cam4_24254918434675.jpg,24254918434675,24255058269182,0
2,cam2_24254933105066.jpg,24254933105066,24255072220395,0
0,cam0_24254934227015.jpg,24254934227015,24255073283279,0
4,cam4_24254935101341.jpg,24254935101341,24255074266997,0
2,cam2_24254949771732.jpg,24254949771732,24255088316038,0
0,cam0_24254950893681.jpg,24254950893681,24255089355181,0
4,cam4_24254951768007.jpg,24254951768007,24255090178420,0
2,cam2_24254966438398.jpg,24254966438398,24255104140472,0
0,cam0_24254967560347.jpg,24254967560347,24255105460103,0
4,cam4_24254968434673.jpg,24254968434673,24255106192154,0
2,cam2_24254983105064.jpg,24254983105064,24255124216241,0
0,cam0_24254984227013.jpg,24254984227013,24255125378971,0
4,cam4_24254985101339.jpg,24254985101339,24255126311745,0
2,cam2_24254999771730.jpg,24254999771730,24255140128987,0
0,cam0_24255000893679.jpg,24255000893679,24255141350393,0
4,cam4_24255001768005.jpg,24255001768005,24255142436444,0
2,cam2_24255016438396.jpg,24255016438396,24255156122984,0
0,cam0_24255017560345.jpg,24255017560345,24255157308565,0
4,cam4_24255018434671.jpg,24255018434671,24255158265292,0
2,cam2_24255033105062.jpg,24255033105062,24255172151492,0
0,cam0_24255034227011.jpg,24255034227011,24255173340487,0
4,cam4_24255035101337.jpg,24255035101337,24255174321235,0
2,cam2_24255049771728.jpg,24255049771728,24255188260370,0
0,cam0_24255050893677.jpg,24255050893677,24255189674876,0
4,cam4_24255051768003.jpg,24255051768003,24255190270299,0
2,cam2_24255066438394.jpg,24255066438394,24255204181289,0
0,cam0_24255067560343.jpg,24255067560343,24255205498925,0
4,cam4_24255068434669.jpg,24255068434669,24255206250669,0
2,cam2_24255083105060.jpg,24255083105060,24255224197744,0
0,cam0_24255084227009.jpg,24255084227009,24255225462602,0
4,cam4_24255085101335.jpg,24255085101335,24255226169403,0
2,cam2_24255099771726.jpg,24255099771726,24255240095803,0
0,cam0_24255100893675.jpg,24255100893675,24255241419081,0
4,cam4_24255101768001.jpg,24255101768001,24255242252462,0
2,cam2_24255116438392.jpg,24255116438392,24255256197875,0
0,cam0_24255117560341.jpg,24255117560341,24255257484561,0
4,cam4_24255118434667.jpg,24255118434667,24255258419436,0
2,cam2_24255133105058.jpg,24255133105058,24255272116658,0
0,cam0_24255134227007.jpg,24255134227007,24255273311164,0
4,cam4_24255135101333.jpg,24255135101333,24255274158131,0
2,cam2_24255149771724.jpg,24255149771724,24255288213180,0
0,cam0_24255150893673.jpg,24255150893673,24255289189716,0
4,cam4_24255151767999.jpg,24255151767999,24255289850529,0
2,cam2_24255166438390.jpg,24255166438390,24255304135701,0
0,cam0_24255167560339.jpg,24255167560339,24255305528158,0
4,cam4_24255168434665.jpg,24255168434665,24255306180021,0
2,cam2_24255183105056.jpg,24255183105056,24255324126294,0
0,cam0_24255184227005.jpg,24255184227005,24255325441752,0
4,cam4_24255185101331.jpg,24255185101331,24255326101575,0
2,cam2_24255199771722.jpg,24255199771722,24255340666857,0
0,cam0_24255200893671.jpg,24255200893671,24255341810058,0
4,cam4_24255201767997.jpg,24255201767997,24255342317106,0
2,cam2_24255216438388.jpg,24255216438388,24255355909568,0
0,cam0_24255217560337.jpg,24255217560337,24255357112245,0
4,cam4_24255218434663.jpg,24255218434663,24255357848891,0
2,cam2_24255233105054.jpg,24255233105054,24255372232045,0
0,cam0_24255234227003.jpg,24255234227003,24255373468246,0
4,cam4_24255235101329.jpg,24255235101329,24255374144189,0
2,cam2_24255249771720.jpg,24255249771720,24255388353683,0
0,cam0_24255250893669.jpg,24255250893669,24255389561414,0
4,cam4_24255251767995.jpg,24255251767995,24255390297749,0
2,cam2_24255266438386.jpg,24255266438386,24255404331027,0
4,cam4_24255268434661.jpg,24255268434661,24255406183612,0
0,cam0_24255267560335.jpg,24255267560335,24255409380737,0
2,cam2_24255283105052.jpg,24255283105052,24255424128316,0
0,cam0_24255284227001.jpg,24255284227001,24255425279817,0
4,cam4_24255285101327.jpg,24255285101327,24255426136761,0
2,cam2_24255299771718.jpg,24255299771718,24255440085802,0
0,cam0_24255300893667.jpg,24255300893667,24255441256540,0
4,cam4_24255301767993.jpg,24255301767993,24255442120527,0
2,cam2_24255316438384.jpg,24255316438384,24255456197963,0
0,cam0_24255317560333.jpg,24255317560333,24255457285270,0
4,cam4_24255318434659.jpg,24255318434659,24255458203657,0
2,cam2_24255333105050.jpg,24255333105050,24255472297551,0
0,cam0_24255334226999.jpg,24255334226999,24255473335724,0
4,cam4_24255335101325.jpg,24255335101325,24255474248385,0
2,cam2_24255349771716.jpg,24255349771716,24255488117247,0
0,cam0_24255350893665.jpg,24255350893665,24255489180278,0
4,cam4_24255351767991.jpg,24255351767991,24255489999217,0
2,cam2_24255366438382.jpg,24255366438382,24255508154918,0
0,cam0_24255367560331.jpg,24255367560331,24255509229790,0
4,cam4_24255368434657.jpg,24255368434657,24255510164867,0
2,cam2_24255383105048.jpg,24255383105048,24255524220832,0
0,cam0_24255384226997.jpg,24255384226997,24255525325458,0
4,cam4_24255385101323.jpg,24255385101323,24255526179776,0
2,cam2_24255399771714.jpg,24255399771714,24255540770504,0
0,cam0_24255400893663.jpg,24255400893663,24255541940870,0
4,cam4_24255401767989.jpg,24255401767989,24255542316011,0
2,cam2_24255416438380.jpg,24255416438380,24255556299343,0
0,cam0_24255417560329.jpg,24255417560329,24255557320152,0
4,cam4_24255418434655.jpg,24255418434655,24255558077762,0
2,cam2_24255433105046.jpg,24255433105046,24255572283903,0
0,cam0_24255434226995.jpg,24255434226995,24255573322402,0
4,cam4_24255435101321.jpg,24255435101321,24255574174412,0
2,cam2_24255449771712.jpg,24255449771712,24255588298058,0
0,cam0_24255450893661.jpg,24255450893661,24255589435375,0
4,cam4_24255451767987.jpg,24255451767987,24255590323822,0
2,cam2_24255466438378.jpg,24255466438378,24255608247405,0
4,cam4_24255468434653.jpg,24255468434653,24255610376906,0
0,cam0_24255467560327.jpg,24255467560327,24255609521871,0
2,cam2_24255483105044.jpg,24255483105044,24255624183142,0
0,cam0_24255484226993.jpg,24255484226993,24255625332848,0
4,cam4_24255485101319.jpg,24255485101319,24255626165036,0
2,cam2_24255499771710.jpg,24255499771710,24255640187269,0
0,cam0_24255500893659.jpg,24255500893659,24255641373871,0
4,cam4_24255501767985.jpg,24255501767985,24255642176467,0
2,cam2_24255516438376.jpg,24255516438376,24255656216570,0
0,cam0_24255517560325.jpg,24255517560325,24255657347996,0
4,cam4_24255518434651.jpg,24255518434651,24255658267327,0
2,cam2_24255533105042.jpg,24255533105042,24255672179836,0
0,cam0_24255534226991.jpg,24255534226991,24255673351893,0
4,cam4_24255535101317.jpg,24255535101317,24255674202784,0
2,cam2_24255549771708.jpg,24255549771708,24255688162321,0
0,cam0_24255550893657.jpg,24255550893657,24255689334392,0
4,cam4_24255551767983.jpg,24255551767983,24255690139198,0
2,cam2_24255566438374.jpg,24255566438374,24255708268538,0
0,cam0_24255567560323.jpg,24255567560323,24255709294939,0
4,cam4_24255568434649.jpg,24255568434649,24255710133839,0
2,cam2_24255583105040.jpg,24255583105040,24255723836213,0
0,cam0_24255584226989.jpg,24255584226989,24255725155650,0
4,cam4_24255585101315.jpg,24255585101315,24255725955331,0
2,cam2_24255599771706.jpg,24255599771706,24255740219982,0
0,cam0_24255600893655.jpg,24255600893655,24255741370992,0
4,cam4_24255601767981.jpg,24255601767981,24255742155186,0
2,cam2_24255616438372.jpg,24255616438372,24255755850086,0
0,cam0_24255617560321.jpg,24255617560321,24255756980505,0
4,cam4_24255618434647.jpg,24255618434647,24255757826031,0
2,cam2_24255633105038.jpg,24255633105038,24255771884269,0
0,cam0_24255634226987.jpg,24255634226987,24255772950082,0
4,cam4_24255635101313.jpg,24255635101313,24255773805154,0
2,cam2_24255649771704.jpg,24255649771704,24255787910949,0
0,cam0_24255650893653.jpg,24255650893653,24255789064555,0
4,cam4_24255651767979.jpg,24255651767979,24255789863849,0
2,cam2_24255666438370.jpg,24255666438370,24255808005303,0
0,cam0_24255667560319.jpg,24255667560319,24255809055350,0
4,cam4_24255668434645.jpg,24255668434645,24255809850704,0
2,cam2_24255683105036.jpg,24255683105036,24255823846268,0
0,cam0_24255684226985.jpg,24255684226985,24255824999670,0
